A,Quantity,Transaction,Store,Product
38694,2,116372,4,Bow
38695,1,116375,10,Greeting Cards
38696,4,116375,10,Greeting Cards
38697,1,116381,4,Greeting Cards
38698,1,116396,2,Pencils
38699,2,116411,4,Candy Bar
38700,2,116417,7,Pencils
38701,2,116417,7,Pencils
38702,2,116417,7,Pencils
38703,1,116420,8,Pens
38704,1,116426,6,Pens
38705,4,116432,1,Pencils
38706,1,116432,1,Candy Bar
38707,1,116432,1,Candy Bar
38708,1,116432,1,Candy Bar
38709,1,116432,1,Magazine
38710,4,116432,1,Greeting Cards
38711,4,116432,1,Greeting Cards
38712,2,116432,1,Greeting Cards
38713,1,116441,4,Pens
38714,1,116444,3,Pens
38715,1,116447,2,Pens
38716,1,116447,2,Pens
38717,1,116456,10,Pencils
38718,1,116456,10,Magazine
38719,1,116456,10,Greeting Cards
38720,1,116459,9,Pencils
38721,1,116459,9,Pencils
38722,1,116465,9,Magazine
38723,2,116465,9,Magazine
38724,1,116465,9,Perfume
38725,2,116465,9,Perfume
38726,3,116465,9,Toothbrush
38727,2,116474,3,Pencils
38728,2,116477,8,Greeting Cards
38729,2,116477,8,Greeting Cards
38730,1,116480,4,Pens
38731,2,116483,6,Greeting Cards
38732,3,116483,6,Candy Bar
38733,4,116483,6,Candy Bar
38734,2,116483,6,Candy Bar
38735,2,116483,6,Candy Bar
38736,2,116483,6,Candy Bar
38737,1,116483,6,Candy Bar
38738,3,116483,6,Magazine
38739,1,116483,6,Toothpaste
38740,1,116492,9,Pens
38741,1,116495,3,Perfume
38742,1,116498,9,Pens
38743,1,116501,5,Toothpaste
38744,2,116507,2,Pens
38745,1,116510,10,Magazine
38746,1,116513,3,Pencils
38747,1,116519,7,Magazine
38748,1,116519,7,Pencils
38749,2,116522,5,Greeting Cards
38750,2,116528,8,Greeting Cards
38751,5,116534,1,Greeting Cards
38752,1,116537,10,Candy Bar
38753,1,116537,10,Candy Bar
38754,1,116537,10,Candy Bar
38755,1,116537,10,Candy Bar
38756,1,116537,10,Pencils
38757,1,116537,10,Toothpaste
38758,1,116552,2,Magazine
38759,1,116561,7,Pencils
38760,1,116561,7,Magazine
38761,1,116561,7,Magazine
38762,1,116561,7,Greeting Cards
38763,1,116564,10,Pens
38764,1,116564,10,Candy Bar
38765,1,116570,4,Magazine
38766,1,116579,1,Magazine
38767,1,116582,6,Magazine
38768,1,116585,3,Pencils
38769,1,116588,6,Pencils
38770,1,116591,6,Pencils
38771,1,116597,7,Soap
38772,1,116603,6,Pencils
38773,1,116606,3,Pens
38774,1,116609,1,Greeting Cards
38775,1,116609,1,Pencils
38776,1,116609,1,Magazine
38777,1,116612,4,Pencils
38778,1,116615,2,Pencils
38779,1,116615,2,Greeting Cards
38780,1,116627,1,Toothpaste
38781,1,116627,1,Toothpaste
38782,1,116627,1,Toothpaste
38783,1,116627,1,Wrapping Paper
38784,10,116630,5,Magazine
38785,1,116639,2,Pencils
38786,1,116642,8,Magazine
38787,1,116642,8,Magazine
38788,1,116645,6,Magazine
38789,1,116645,6,Pencils
38790,1,116648,1,Magazine
38791,1,116648,1,Greeting Cards
38792,1,116648,1,Pens
38793,1,116651,1,Pencils
38794,1,116660,8,Pencils
38795,1,116663,3,Soap
38796,1,116666,7,Candy Bar
38797,1,116666,7,Greeting Cards
38798,1,116666,7,Greeting Cards
38799,1,116672,2,Greeting Cards
38800,1,116672,2,Pencils
38801,1,116672,2,Toothpaste
38802,1,116675,3,Pencils
38803,1,116675,3,Magazine
38804,7,116690,8,Magazine
38805,7,116690,8,Greeting Cards
38806,1,116693,3,Greeting Cards
38807,7,116693,3,Greeting Cards
38808,1,116693,3,Toothpaste
38809,1,116693,3,Toothpaste
38810,1,116693,3,Toothpaste
38811,1,116693,3,Toothpaste
38812,1,116693,3,Toothpaste
38813,1,116693,3,Magazine
38814,1,116699,1,Magazine
38815,2,116699,1,Greeting Cards
38816,1,116699,1,Candy Bar
38817,1,116699,1,Toothpaste
38818,1,116699,1,Toothpaste
38819,2,116708,8,Magazine
38820,1,116714,6,Candy Bar
38821,1,116717,5,Magazine
38822,1,116717,5,Magazine
38823,1,116717,5,Toothpaste
38824,1,116717,5,Toothpaste
38825,1,116717,5,Toothpaste
38826,1,116717,5,Greeting Cards
38827,1,116720,4,Wrapping Paper
38828,1,116723,10,Candy Bar
38829,1,116723,10,Pens
38830,1,116723,10,Magazine
38831,1,116726,6,Greeting Cards
38832,2,116729,2,Greeting Cards
38833,1,116729,2,Toothpaste
38834,1,116759,10,Magazine
38835,2,116762,4,Magazine
38836,3,116762,4,Greeting Cards
38837,3,116762,4,Pencils
38838,1,116774,6,Wrapping Paper
38839,2,116774,6,Wrapping Paper
38840,2,116774,6,Prescription Med
38841,2,116774,6,Prescription Med
38842,2,116774,6,Prescription Med
38843,2,116774,6,Prescription Med
38844,2,116774,6,Prescription Med
38845,2,116786,8,Wrapping Paper
38846,1,116786,8,Wrapping Paper
38847,1,116786,8,Prescription Med
38848,1,116786,8,Prescription Med
38849,1,116786,8,Prescription Med
38850,1,116786,8,Prescription Med
38851,1,116789,9,Prescription Med
38852,1,116792,5,Candy Bar
38853,1,116801,7,Pencils
38854,1,116801,7,Toothpaste
38855,1,116801,7,Toothpaste
38856,1,116801,7,Toothpaste
38857,1,116807,1,Toothpaste
38858,1,116807,1,Greeting Cards
38859,2,116810,8,Greeting Cards
38860,2,116828,3,Pens
38861,8,116831,2,Greeting Cards
38862,2,116840,9,Prescription Med
38863,2,116840,9,Prescription Med
38864,2,116840,9,Prescription Med
38865,2,116840,9,Prescription Med
38866,2,116840,9,Prescription Med
38867,2,116840,9,Wrapping Paper
38868,2,116840,9,Wrapping Paper
38869,2,116840,9,Wrapping Paper
38870,1,116849,4,Pens
38871,1,116852,7,Bow
38872,2,116855,6,Pencils
38873,1,116858,2,Pencils
38874,1,116864,1,Toothpaste
38875,1,116867,2,Perfume
38876,2,116867,2,Toothbrush
38877,2,116882,8,Pencils
38878,2,116882,8,Candy Bar
38879,1,116903,9,Photo Processing
38880,3,116909,9,Greeting Cards
38881,1,116909,9,Pens
38882,1,116909,9,Toothpaste
38883,1,116912,8,Photo Processing
38884,1,116912,8,Photo Processing
38885,1,116915,2,Magazine
38886,1,116918,8,Wrapping Paper
38887,1,116918,8,Wrapping Paper
38888,4,116927,7,Wrapping Paper
38889,1,116930,9,Greeting Cards
38890,1,116936,2,Perfume
38891,3,116936,2,Perfume
38892,3,116936,2,Perfume
38893,2,116936,2,Toothbrush
38894,2,116939,9,Toothbrush
38895,1,116945,2,Perfume
38896,7,116951,1,Perfume
38897,1,116966,4,Greeting Cards
38898,2,116975,4,Candy Bar
38899,4,116975,4,Candy Bar
38900,6,116975,4,Candy Bar
38901,2,116981,4,Candy Bar
38902,6,116981,4,Candy Bar
38903,1,116987,2,Pencils
38904,1,116990,9,Candy Bar
38905,1,116990,9,Greeting Cards
38906,1,116996,3,Candy Bar
38907,1,117008,7,Pens
38908,1,117011,2,Pens
38909,3,117011,2,Greeting Cards
38910,4,117014,3,Candy Bar
38911,1,117020,4,Greeting Cards
38912,1,117023,6,Toothpaste
38913,1,117026,4,Pens
38914,2,117029,9,Candy Bar
38915,2,117035,9,Toothpaste
38916,1,117038,10,Photo Processing
38917,1,117038,10,Photo Processing
38918,1,117038,10,Photo Processing
38919,1,117041,5,Toothpaste
38920,1,117050,5,Wrapping Paper
38921,1,117056,9,Shampoo
38922,1,117062,8,Candy Bar
38923,1,117065,7,Pencils
38924,1,117065,7,Greeting Cards
38925,1,117074,2,Candy Bar
38926,1,117080,9,Pencils
38927,1,117086,4,Greeting Cards
38928,1,117092,10,Toothpaste
38929,1,117095,1,Magazine
38930,2,117095,1,Greeting Cards
38931,1,117095,1,Greeting Cards
38932,1,117095,1,Greeting Cards
38933,1,117101,9,Toothpaste
38934,2,117104,4,Pencils
38935,2,117104,4,Greeting Cards
38936,1,117107,6,Pencils
38937,2,117122,4,Soap
38938,1,117128,6,Candy Bar
38939,1,117128,6,Candy Bar
38940,1,117140,2,Pencils
38941,1,117146,5,Magazine
38942,2,117146,5,Greeting Cards
38943,2,117152,9,Greeting Cards
38944,2,117152,9,Greeting Cards
38945,1,117155,7,Pens
38946,1,117161,6,Pens
38947,1,117164,7,Candy Bar
38948,1,117164,7,Magazine
38949,1,117167,6,Magazine
38950,1,117167,6,Candy Bar
38951,1,117173,10,Candy Bar
38952,1,117176,3,Photo Processing
38953,8,117182,2,Pencils
38954,4,117182,2,Toothpaste
38955,1,117188,7,Wrapping Paper
38956,3,117188,7,Toothpaste
38957,1,117197,4,Greeting Cards
38958,1,117197,4,Greeting Cards
38959,1,117197,4,Greeting Cards
38960,1,117197,4,Magazine
38961,1,117206,7,Pens
38962,1,117209,7,Perfume
38963,2,117212,6,Toothbrush
38964,1,117215,3,Magazine
38965,4,117218,4,Toothbrush
38966,2,117218,4,Bow
38967,1,117227,1,Toothpaste
38968,1,117227,1,Toothpaste
38969,2,117227,1,Toothpaste
38970,2,117227,1,Toothpaste
38971,1,117227,1,Toothpaste
38972,1,117227,1,Toothpaste
38973,2,117227,1,Toothpaste
38974,2,117227,1,Toothpaste
38975,1,117233,3,Candy Bar
38976,5,117236,3,Perfume
38977,1,117251,1,Candy Bar
38978,1,117254,3,Pens
38979,1,117257,7,Pencils
38980,1,117257,7,Pencils
38981,1,117266,9,Toothbrush
38982,1,117287,4,Pencils
38983,1,117287,4,Pencils
38984,1,117287,4,Pencils
38985,1,117302,5,Greeting Cards
38986,1,117305,3,Pain Reliever
38987,1,117308,4,Pens
38988,1,117311,1,Magazine
38989,1,117311,1,Photo Processing
38990,1,117317,3,Toothpaste
38991,1,117320,4,Candy Bar
38992,1,117320,4,Candy Bar
38993,2,117323,4,Pain Reliever
38994,2,117323,4,Pain Reliever
38995,2,117323,4,Pain Reliever
38996,2,117323,4,Pain Reliever
38997,2,117323,4,Pain Reliever
38998,2,117332,9,Pain Reliever
38999,2,117335,3,Pain Reliever
39000,1,117338,5,Perfume
39001,1,117350,5,Shampoo
39002,1,117356,1,Pens
39003,1,117359,4,Candy Bar
39004,1,117359,4,Candy Bar
39005,1,117359,4,Pencils
39006,2,117368,9,Candy Bar
39007,2,117368,9,Magazine
39008,2,117368,9,Magazine
39009,2,117368,9,Pencils
39010,4,117368,9,Greeting Cards
39011,2,117371,3,Pencils
39012,1,117383,6,Toothpaste
39013,1,117383,6,Greeting Cards
39014,1,117395,4,Greeting Cards
39015,2,117404,2,Magazine
39016,1,117404,2,Magazine
39017,2,117404,2,Magazine
39018,3,117404,2,Magazine
39019,1,117428,1,Perfume
39020,2,117437,2,Pens
39021,2,117437,2,Pens
39022,2,117440,10,Pens
39023,2,117440,10,Pens
39024,2,117446,1,Pens
39025,1,117452,2,Magazine
39026,1,117464,9,Soap
39027,4,117467,7,Pencils
39028,4,117467,7,Toothpaste
39029,2,117467,7,Toothpaste
39030,3,117467,7,Toothpaste
39031,2,117467,7,Toothpaste
39032,1,117467,7,Toothpaste
39033,4,117467,7,Photo Processing
39034,2,117473,10,Toothpaste
39035,1,117473,10,Toothpaste
39036,2,117473,10,Toothpaste
39037,1,117473,10,Toothpaste
39038,2,117473,10,Toothpaste
39039,4,117473,10,Toothpaste
39040,2,117473,10,Toothpaste
39041,1,117473,10,Toothpaste
39042,4,117473,10,Pencils
39043,8,117473,10,Pencils
39044,1,117476,9,Photo Processing
39045,2,117476,9,Toothpaste
39046,1,117476,9,Wrapping Paper
39047,1,117476,9,Wrapping Paper
39048,2,117482,8,Shampoo
39049,1,117485,8,Photo Processing
39050,1,117497,1,Toothpaste
39051,4,117509,8,Bow
39052,5,117509,8,Shampoo
39053,1,117509,8,Shampoo
39054,6,117512,2,Shampoo
39055,6,117512,2,Shampoo
39056,6,117515,4,Shampoo
39057,25,117515,4,Shampoo
39058,10,117515,4,Toothbrush
39059,1,117524,2,Magazine
39060,1,117527,7,Shampoo
39061,4,117527,7,Toothbrush
39062,12,117533,5,Toothbrush
39063,1,117533,5,Wrapping Paper
39064,1,117536,8,Pens
39065,2,117539,1,Pain Reliever
39066,2,117545,8,Pencils
39067,1,117551,3,Greeting Cards
39068,1,117557,6,Pens
39069,1,117557,6,Greeting Cards
39070,1,117557,6,Magazine
39071,1,117557,6,Magazine
39072,1,117557,6,Magazine
39073,1,117557,6,Candy Bar
39074,1,117557,6,Candy Bar
39075,1,117557,6,Photo Processing
39076,1,117563,10,Toothpaste
39077,1,117572,7,Candy Bar
39078,1,117572,7,Candy Bar
39079,1,117572,7,Greeting Cards
39080,1,117575,6,Magazine
39081,1,117581,7,Greeting Cards
39082,6,117590,4,Toothpaste
39083,2,117590,4,Toothpaste
39084,2,117590,4,Toothpaste
39085,10,117590,4,Toothpaste
39086,2,117590,4,Greeting Cards
39087,8,117590,4,Candy Bar
39088,16,117590,4,Candy Bar
39089,8,117590,4,Candy Bar
39090,10,117590,4,Candy Bar
39091,10,117590,4,Candy Bar
39092,8,117590,4,Candy Bar
39093,2,117590,4,Candy Bar
39094,8,117593,7,Candy Bar
39095,10,117593,7,Candy Bar
39096,8,117593,7,Candy Bar
39097,10,117593,7,Candy Bar
39098,16,117593,7,Candy Bar
39099,8,117593,7,Candy Bar
39100,2,117593,7,Candy Bar
39101,2,117593,7,Toothpaste
39102,10,117593,7,Toothpaste
39103,6,117593,7,Toothpaste
39104,2,117593,7,Toothpaste
39105,2,117593,7,Greeting Cards
39106,1,117596,1,Magazine
39107,20,117596,1,Magazine
39108,1,117596,1,Magazine
39109,5,117596,1,Magazine
39110,5,117596,1,Magazine
39111,5,117596,1,Magazine
39112,2,117596,1,Magazine
39113,10,117596,1,Magazine
39114,2,117605,5,Wrapping Paper
39115,8,117608,9,Toothpaste
39116,3,117617,10,Bow
39117,4,117623,9,Wrapping Paper
39118,1,117623,9,Bow
39119,1,117632,3,Bow
39120,1,117641,6,Magazine
39121,1,117650,5,Pens
39122,1,117653,4,Pens
39123,6,117668,5,Toothbrush
39124,1,117680,4,Toothpaste
39125,1,117683,9,Prescription Med
39126,1,117683,9,Prescription Med
39127,1,117683,9,Photo Processing
39128,4,117686,10,Perfume
39129,2,117692,5,Greeting Cards
39130,2,117692,5,Greeting Cards
39131,2,117692,5,Magazine
39132,1,117701,3,Prescription Med
39133,2,117704,7,Pens
39134,1,117716,8,Magazine
39135,2,117716,8,Magazine
39136,1,117719,5,Magazine
39137,4,117719,5,Magazine
39138,1,117725,4,Candy Bar
39139,1,117725,4,Candy Bar
39140,1,117725,4,Candy Bar
39141,1,117725,4,Candy Bar
39142,1,117725,4,Magazine
39143,2,117728,3,Candy Bar
39144,2,117728,3,Candy Bar
39145,2,117728,3,Candy Bar
39146,2,117728,3,Candy Bar
39147,2,117728,3,Candy Bar
39148,2,117728,3,Toothpaste
39149,1,117737,3,Magazine
39150,1,117740,8,Perfume
39151,2,117740,8,Toothpaste
39152,1,117740,8,Toothpaste
39153,2,117740,8,Magazine
39154,1,117740,8,Magazine
39155,1,117749,3,Magazine
39156,1,117752,2,Greeting Cards
39157,1,117755,5,Pens
39158,1,117758,4,Candy Bar
39159,1,117776,4,Magazine
39160,1,117776,4,Magazine
39161,1,117785,10,Photo Processing
39162,1,117794,2,Wrapping Paper
39163,1,117794,2,Wrapping Paper
39164,1,117794,2,Wrapping Paper
39165,5,117794,2,Pens
39166,4,117794,2,Greeting Cards
39167,4,117794,2,Candy Bar
39168,1,117797,9,Pens
39169,2,117800,4,Pens
39170,1,117800,4,Greeting Cards
39171,1,117800,4,Greeting Cards
39172,2,117800,4,Toothpaste
39173,1,117800,4,Toothpaste
39174,1,117803,3,Magazine
39175,2,117809,4,Greeting Cards
39176,1,117821,2,Greeting Cards
39177,1,117827,9,Pencils
39178,1,117830,3,Greeting Cards
39179,1,117839,8,Candy Bar
39180,1,117842,8,Pens
39181,1,117845,2,Candy Bar
39182,1,117845,2,Candy Bar
39183,1,117851,10,Greeting Cards
39184,1,117851,10,Toothpaste
39185,1,117857,2,Candy Bar
39186,1,117860,2,Candy Bar
39187,5,117863,5,Candy Bar
39188,1,117863,5,Greeting Cards
39189,5,117863,5,Greeting Cards
39190,5,117863,5,Toothpaste
39191,5,117863,5,Pencils
39192,3,117869,10,Magazine
39193,3,117881,2,Pencils
39194,6,117881,2,Greeting Cards
39195,1,117881,2,Toothpaste
39196,1,117881,2,Toothpaste
39197,3,117881,2,Toothpaste
39198,2,117884,9,Greeting Cards
39199,1,117884,9,Toothpaste
39200,2,117884,9,Toothpaste
39201,1,117884,9,Magazine
39202,1,117890,7,Pens
39203,1,117920,4,Shampoo
39204,1,117920,4,Shampoo
39205,1,117920,4,Shampoo
39206,1,117920,4,Shampoo
39207,4,117920,4,Soap
39208,1,117920,4,Soap
39209,1,117920,4,Soap
39210,1,117920,4,Toothbrush
39211,1,117920,4,Toothpaste
39212,1,117920,4,Toothpaste
39213,1,117920,4,Toothpaste
39214,1,117920,4,Toothpaste
39215,1,117920,4,Toothpaste
39216,1,117920,4,Toothpaste
39217,1,117929,10,Toothbrush
39218,1,117932,7,Toothpaste
39219,1,117932,7,Toothpaste
39220,1,117944,1,Photo Processing
39221,1,117944,1,Photo Processing
39222,1,117944,1,Magazine
39223,1,117947,6,Photo Processing
39224,1,117953,5,Pens
39225,2,117953,5,Pens
39226,1,117962,6,Greeting Cards
39227,1,117965,2,Greeting Cards
39228,4,117965,2,Magazine
39229,4,117965,2,Candy Bar
39230,3,117965,2,Pencils
39231,2,117971,4,Candy Bar
39232,2,117974,4,Candy Bar
39233,1,117977,9,Perfume
39234,2,117977,9,Toothbrush
39235,1,117983,4,Magazine
39236,1,117983,4,Pens
39237,1,117986,6,Magazine
39238,1,117989,9,Perfume
39239,2,117992,4,Pens
39240,1,117992,4,Pens
39241,1,117998,10,Pencils
39242,2,118001,5,Greeting Cards
39243,1,118001,5,Candy Bar
39244,1,118004,8,Pens
39245,3,118007,9,Perfume
39246,2,118007,9,Toothbrush
39247,1,118013,10,Perfume
39248,5,118019,5,Magazine
39249,8,118019,5,Toothbrush
39250,4,118019,5,Perfume
39251,1,118022,3,Pencils
39252,1,118025,5,Magazine
39253,1,118028,5,Photo Processing
39254,1,118034,1,Pencils
39255,1,118034,1,Pencils
39256,1,118034,1,Pencils
39257,1,118034,1,Pencils
39258,1,118034,1,Pencils
39259,1,118043,4,Pens
39260,1,118061,1,Toothpaste
39261,1,118073,1,Magazine
39262,1,118073,1,Greeting Cards
39263,1,118073,1,Greeting Cards
39264,1,118073,1,Greeting Cards
39265,1,118073,1,Greeting Cards
39266,1,118079,6,Greeting Cards
39267,1,118085,6,Pens
39268,1,118088,8,Candy Bar
39269,1,118088,8,Toothpaste
39270,1,118088,8,Toothpaste
39271,1,118097,3,Toothpaste
39272,1,118097,3,Toothpaste
39273,1,118097,3,Toothpaste
39274,1,118097,3,Toothpaste
39275,2,118100,2,Pencils
39276,1,118103,5,Magazine
39277,1,118106,5,Toothpaste
39278,1,118106,5,Toothpaste
39279,1,118115,2,Perfume
39280,1,118136,3,Candy Bar
39281,1,118151,7,Perfume
39282,1,118154,9,Wrapping Paper
39283,1,118154,9,Magazine
39284,1,118154,9,Prescription Med
39285,1,118154,9,Prescription Med
39286,1,118154,9,Prescription Med
39287,1,118154,9,Prescription Med
39288,1,118154,9,Prescription Med
39289,1,118160,1,Toothpaste
39290,8,118172,6,Toothbrush
39291,1,118172,6,Shampoo
39292,1,118172,6,Shampoo
39293,1,118172,6,Shampoo
39294,1,118172,6,Shampoo
39295,1,118172,6,Shampoo
39296,1,118172,6,Magazine
39297,1,118172,6,Magazine
39298,1,118172,6,Magazine
39299,1,118172,6,Magazine
39300,1,118172,6,Magazine
39301,1,118172,6,Candy Bar
39302,3,118172,6,Greeting Cards
39303,2,118172,6,Toothpaste
39304,1,118172,6,Toothpaste
39305,1,118172,6,Perfume
39306,1,118172,6,Photo Processing
39307,1,118172,6,Photo Processing
39308,1,118172,6,Photo Processing
39309,1,118175,9,Toothpaste
39310,1,118184,7,Shampoo
39311,2,118187,3,Toothpaste
39312,1,118190,4,Pens
39313,3,118193,1,Pain Reliever
39314,1,118199,9,Pencils
39315,5,118202,9,Magazine
39316,24,118202,9,Magazine
39317,6,118205,5,Magazine
39318,1,118208,3,Toothpaste
39319,2,118211,6,Candy Bar
39320,2,118211,6,Candy Bar
39321,1,118214,5,Magazine
39322,2,118217,5,Toothpaste
39323,1,118217,5,Magazine
39324,2,118217,5,Magazine
39325,1,118217,5,Magazine
39326,1,118217,5,Magazine
39327,2,118217,5,Greeting Cards
39328,2,118217,5,Greeting Cards
39329,1,118217,5,Candy Bar
39330,2,118220,10,Magazine
39331,2,118220,10,Pencils
39332,2,118220,10,Greeting Cards
39333,2,118220,10,Greeting Cards
39334,1,118223,7,Pencils
39335,1,118223,7,Pencils
39336,1,118223,7,Pencils
39337,1,118244,4,Greeting Cards
39338,1,118244,4,Greeting Cards
39339,1,118253,5,Pencils
39340,2,118253,5,Greeting Cards
39341,1,118259,7,Pencils
39342,1,118259,7,Candy Bar
39343,10,118268,3,Perfume
39344,1,118271,5,Candy Bar
39345,1,118271,5,Candy Bar
39346,2,118277,7,Perfume
39347,5,118277,7,Shampoo
39348,1,118277,7,Shampoo
39349,2,118280,8,Pencils
39350,3,118280,8,Candy Bar
39351,2,118280,8,Candy Bar
39352,1,118280,8,Candy Bar
39353,1,118289,5,Greeting Cards
39354,1,118289,5,Pens
39355,1,118289,5,Candy Bar
39356,1,118289,5,Candy Bar
39357,1,118295,2,Candy Bar
39358,10,118298,6,Perfume
39359,10,118298,6,Perfume
39360,1,118304,9,Soap
39361,1,118307,10,Pain Reliever
39362,1,118319,6,Pencils
39363,1,118319,6,Pencils
39364,1,118322,3,Pens
39365,2,118328,4,Perfume
39366,2,118343,2,Soap
39367,1,118346,1,Wrapping Paper
39368,1,118358,4,Greeting Cards
39369,1,118373,4,Candy Bar
39370,4,118376,4,Toothbrush
39371,2,118376,4,Toothbrush
39372,1,118379,6,Toothpaste
39373,1,118382,7,Candy Bar
39374,2,118382,7,Pens
39375,1,118382,7,Pens
39376,4,118382,7,Magazine
39377,1,118382,7,Magazine
39378,2,118382,7,Magazine
39379,1,118382,7,Greeting Cards
39380,5,118385,8,Candy Bar
39381,5,118385,8,Candy Bar
39382,5,118385,8,Candy Bar
39383,1,118385,8,Toothpaste
39384,1,118385,8,Toothpaste
39385,1,118385,8,Toothpaste
39386,1,118385,8,Toothpaste
39387,1,118385,8,Toothpaste
39388,5,118385,8,Toothpaste
39389,5,118385,8,Toothpaste
39390,1,118385,8,Toothpaste
39391,7,118385,8,Pencils
39392,1,118394,3,Candy Bar
39393,1,118394,3,Toothpaste
39394,1,118397,8,Perfume
39395,1,118400,1,Greeting Cards
39396,1,118403,3,Greeting Cards
39397,1,118406,6,Magazine
39398,1,118409,5,Greeting Cards
39399,3,118415,6,Toothbrush
39400,1,118430,7,Perfume
39401,1,118439,4,Candy Bar
39402,3,118442,1,Perfume
39403,1,118445,4,Pain Reliever
39404,2,118448,1,Pain Reliever
39405,1,118457,6,Magazine
39406,1,118463,7,Pencils
39407,1,118481,2,Pens
39408,2,118487,5,Pencils
39409,4,118487,5,Greeting Cards
39410,4,118487,5,Toothpaste
39411,2,118493,1,Toothpaste
39412,2,118499,1,Candy Bar
39413,2,118505,10,Toothpaste
39414,1,118520,5,Pencils
39415,2,118523,7,Perfume
39416,2,118523,7,Perfume
39417,1,118529,6,Perfume
39418,1,118547,7,Photo Processing
39419,1,118550,3,Magazine
39420,1,118550,3,Greeting Cards
39421,1,118550,3,Greeting Cards
39422,1,118550,3,Greeting Cards
39423,1,118553,3,Pencils
39424,2,118559,2,Toothpaste
39425,2,118565,2,Toothpaste
39426,1,118568,10,Magazine
39427,1,118568,10,Pens
39428,3,118571,10,Toothpaste
39429,1,118571,10,Toothpaste
39430,3,118571,10,Toothpaste
39431,2,118571,10,Toothpaste
39432,1,118586,10,Candy Bar
39433,1,118592,9,Toothpaste
39434,1,118595,8,Toothpaste
39435,1,118601,2,Perfume
39436,1,118607,8,Soap
39437,1,118607,8,Soap
39438,1,118607,8,Soap
39439,1,118610,5,Soap
39440,12,118610,5,Pens
39441,12,118610,5,Magazine
39442,1,118613,3,Pens
39443,2,118619,9,Toothpaste
39444,1,118625,9,Toothpaste
39445,1,118625,9,Pencils
39446,1,118625,9,Pencils
39447,1,118631,1,Shampoo
39448,4,118634,5,Toothbrush
39449,2,118634,5,Perfume
39450,2,118643,2,Toothpaste
39451,2,118643,2,Toothpaste
39452,1,118643,2,Toothpaste
39453,1,118643,2,Toothpaste
39454,2,118643,2,Toothpaste
39455,4,118643,2,Pencils
39456,1,118646,3,Pens
39457,1,118652,8,Bow
39458,1,118655,2,Candy Bar
39459,1,118658,1,Toothpaste
39460,1,118658,1,Toothpaste
39461,1,118658,1,Toothpaste
39462,1,118658,1,Candy Bar
39463,1,118661,3,Candy Bar
39464,1,118661,3,Greeting Cards
39465,1,118664,6,Photo Processing
39466,9,118679,3,Soap
39467,9,118682,4,Soap
39468,8,118688,10,Soap
39469,5,118706,6,Pain Reliever
39470,6,118709,4,Pain Reliever
39471,1,118718,2,Pens
39472,1,118718,2,Pens
39473,1,118721,10,Wrapping Paper
39474,5,118727,1,Candy Bar
